data,id_compra,estado,loja,vendedor,produto,produto_id,preco,cliente_nome,cliente_genero,forma_pagto
2026-02-07 02:56:57.555746,1423,RJ,Rio de Janeiro,Pedro Sousa,Notebook,0,3500.0,Michael Roderick,M,Pix
2026-02-07 03:09:59.816064,1590,SP,São Paulo,Carla Santos,Monitor,3,800.0,Ryan Lesh,O,Pix
2026-02-07 09:06:02.697626,1817,RJ,Rio de Janeiro,Pedro Sousa,Teclado,4,150.0,Thomas Jones,M,Transferência Bancária
2026-02-07 09:21:58.566283,1500,SP,São Paulo,Carla Santos,Headset,9,300.0,Helen Lay,O,Cartão de Crédito
2026-02-07 09:52:46.453670,561,MG,Belo Horizonte,Maria Clara,Mesa para Escritório,8,700.0,Martha White,F,Boleto
2026-02-08 03:34:40.056874,115,PR,Cambará,Vitoria Martins,Mouse,5,100.0,Sandra Whitesel,O,Pix
2026-02-08 07:28:02.510912,1808,RJ,Rio de Janeiro,Juliana Almeida,Cadeira Gamer,7,900.0,Susan Grow,O,Pix
2026-02-08 09:59:42.916498,337,MG,Belo Horizonte,Maria Clara,Headset,9,300.0,Danny Smith,M,Transferência Bancária
2026-02-08 19:54:55.604188,1234,PR,Cambará,Vitoria Martins,Mouse,5,100.0,Horace Shanklin,M,Cartão de Crédito
2026-02-08 20:28:59.052430,1544,PR,Cambará,Ana Maria,Notebook,0,3500.0,Dennis Arline,M,Cartão de Crédito
2026-02-09 05:28:59.341394,1556,PR,Cambará,Beatriz Dias,Notebook,0,3500.0,Jessica Denham,F,Pix
2026-02-09 07:00:47.245750,600,RJ,Rio de Janeiro,Juliana Almeida,Smartphone,1,2000.0,Geraldine Bradley,F,Pix
2026-02-09 09:35:52.713627,993,PR,Cambará,Vitoria Martins,Notebook,0,3500.0,Geraldine Bryant,O,Boleto
2026-02-10 09:07:53.059886,1031,RJ,Rio de Janeiro,Juliana Almeida,Tablet,2,1500.0,George Wagner,M,Boleto
2026-02-10 10:46:39.356961,77,SP,São Paulo,Carla Santos,Monitor,3,800.0,Victor Esskew,F,Boleto
2026-02-10 15:53:00.178579,1633,PR,Cambará,Vitoria Martins,Cadeira Gamer,7,900.0,Lavonne Acosta,F,Boleto
2026-02-10 21:22:47.711948,654,RJ,Rio de Janeiro,Juliana Almeida,Smartphone,1,2000.0,Judy Curry,O,Pix
2026-02-10 22:12:03.512405,1865,SP,Assis,Roberto Ferreira,Notebook,0,3500.0,Nikki Mercuri,F,Cartão de Crédito
2026-02-10 22:30:47.924689,689,SP,São Paulo,Carla Santos,Notebook,0,3500.0,Norma Sharp,F,Pix
2026-02-11 05:05:39.466718,78,PR,Cambará,Vitoria Martins,Mesa para Escritório,8,700.0,Shana Smith,O,Boleto
2026-02-11 05:36:42.043626,264,PR,Cambará,Ana Maria,Headset,9,300.0,Michael Johnson,M,Boleto
2026-02-11 05:54:05.191176,1994,SP,Assis,Mariana Gomes,Teclado,4,150.0,Cynthia Mcpherson,F,Pix
2026-02-11 08:37:40.818821,164,SP,São Paulo,Ana Oliveira,Cadeira Gamer,7,900.0,Mark Kane,M,Cartão de Crédito
2026-02-11 17:37:52.070864,946,SP,Assis,Roberto Ferreira,Mouse,5,100.0,Geraldine Wesson,O,Pix
2026-02-11 18:30:44.291794,435,MG,Belo Horizonte,João Vitor,Impressora,6,1200.0,Mercy Fernandez,O,Transferência Bancária
2026-02-12 00:26:41.006114,189,RJ,Rio de Janeiro,Vinicius Sanches,Tablet,2,1500.0,Annette Warthen,F,Pix
2026-02-12 05:27:57.865723,1458,PR,Cambará,Vitoria Martins,Smartphone,1,2000.0,Fidel Labrie,O,Cartão de Crédito
2026-02-12 17:11:03.694509,1883,PR,Cambará,Beatriz Dias,Monitor,3,800.0,Vanessa Ganley,F,Cartão de Crédito
2026-02-12 19:09:39.116036,60,MG,Belo Horizonte,Carlos Silva,Smartphone,1,2000.0,Douglas Hardeman,M,Pix
2026-02-12 20:12:42.123909,273,SP,Assis,Mariana Gomes,Monitor,3,800.0,Terrence Atkinson,M,Boleto
2026-02-12 22:11:47.755081,667,SP,Assis,Roberto Ferreira,Cadeira Gamer,7,900.0,Nancy Ewers,F,Cartão de Crédito
2026-02-12 23:59:52.707932,991,PR,Cambará,Ana Maria,Mesa para Escritório,8,700.0,Kenneth Mendez,O,Cartão de Crédito
2026-02-13 03:59:02.766457,1823,PR,Cambará,Beatriz Dias,Monitor,3,800.0,Leonard Allen,M,Boleto
2026-02-13 04:34:55.131317,1199,SP,São Paulo,Carla Santos,Teclado,4,150.0,Cathy Knight,F,Cartão de Crédito
2026-02-13 23:13:00.242017,1641,RJ,Rio de Janeiro,Pedro Sousa,Mouse,5,100.0,Victoria Burns,F,Boleto
2026-02-14 00:34:04.615738,1940,MG,Belo Horizonte,Maria Clara,Monitor,3,800.0,Marie Hernandez,O,Cartão de Crédito
2026-02-14 01:40:59.221318,1552,PR,Cambará,Beatriz Dias,Monitor,3,800.0,Thomas Tai,M,Pix
2026-02-14 08:44:02.261651,1778,PR,Cambará,Beatriz Dias,Notebook,0,3500.0,Jonathan Dodson,M,Pix
2026-02-15 01:40:51.422067,909,SP,São Paulo,Ana Oliveira,Notebook,0,3500.0,David Moreno,M,Boleto
2026-02-15 07:54:51.956902,944,SP,São Paulo,Carla Santos,Smartphone,1,2000.0,Mary Scholtens,F,Transferência Bancária
2026-02-16 03:26:50.079557,813,PR,Cambará,Vitoria Martins,Teclado,4,150.0,Frank Nadeau,O,Transferência Bancária
2026-02-16 03:46:04.362354,1919,PR,Cambará,Beatriz Dias,Monitor,3,800.0,Susan Thomas,F,Pix
2026-02-17 15:25:45.527702,505,PR,Cambará,Vitoria Martins,Monitor,3,800.0,Walter Jacques,O,Cartão de Crédito
2026-02-17 21:12:01.697294,1738,SP,Assis,Mariana Gomes,Mouse,5,100.0,Edward Weeks,M,Cartão de Crédito
2026-02-17 22:57:40.596428,157,PR,Cambará,Beatriz Dias,Teclado,4,150.0,Phillip Bowman,M,Cartão de Crédito
2026-02-17 23:35:57.742869,1441,SP,Assis,Mariana Gomes,Impressora,6,1200.0,Sharolyn Watkins,F,Boleto
2026-02-18 08:06:50.575925,843,SP,Assis,Mariana Gomes,Mesa para Escritório,8,700.0,Michelle Lockard,F,Pix
2026-02-18 08:40:55.261509,1204,SP,Assis,Roberto Ferreira,Mouse,5,100.0,Jacob Beck,O,Cartão de Crédito
2026-02-18 12:38:47.378390,619,SP,São Paulo,Bruno Silva,Cadeira Gamer,7,900.0,Heather York,F,Transferência Bancária
2026-02-18 19:24:42.924466,340,MG,Belo Horizonte,Carlos Silva,Smartphone,1,2000.0,Jaime Newton,O,Transferência Bancária
2026-02-18 23:59:38.322598,22,RJ,Rio de Janeiro,Juliana Almeida,Cadeira Gamer,7,900.0,Joyce Mulvey,F,Transferência Bancária
2026-02-19 00:08:51.693808,923,PR,Cambará,Ana Maria,Teclado,4,150.0,Patricia Reyna,F,Transferência Bancária
2026-02-19 00:35:37.713739,1,SP,São Paulo,Ana Oliveira,Monitor,3,800.0,Michelle Cherenfant,F,Boleto
2026-02-19 03:16:42.558402,299,MG,Belo Horizonte,Maria Clara,Teclado,4,150.0,Allie Kitterman,O,Boleto
2026-02-19 07:21:03.812154,1890,MG,Belo Horizonte,João Vitor,Headset,9,300.0,Laura Smythe,O,Cartão de Crédito
2026-02-19 09:30:49.201494,774,MG,Belo Horizonte,Carlos Silva,Headset,9,300.0,Francisco Clark,O,Transferência Bancária
2026-02-19 13:08:00.160440,1630,SP,São Paulo,Ana Oliveira,Notebook,0,3500.0,Jeff Sage,M,Boleto
2026-02-20 01:34:55.674264,1251,PR,Cambará,Ana Maria,Cadeira Gamer,7,900.0,Ronald Yeaton,M,Cartão de Crédito
2026-02-20 02:37:46.455098,562,MG,Belo Horizonte,João Vitor,Mouse,5,100.0,Cody Roberts,O,Cartão de Crédito
2026-02-20 02:49:47.373354,618,RJ,Rio de Janeiro,Juliana Almeida,Notebook,0,3500.0,Arnette Curran,F,Boleto
2026-02-20 02:59:52.878130,1011,SP,São Paulo,Carla Santos,Mouse,5,100.0,Pauline Sampson,O,Transferência Bancária
2026-02-20 05:03:50.266950,828,SP,Assis,Maria Vitoria,Teclado,4,150.0,Melissa Harris,O,Pix
2026-02-20 09:02:05.012407,1978,SP,Assis,Mariana Gomes,Mesa para Escritório,8,700.0,John Moffett,O,Cartão de Crédito
2026-02-20 09:02:42.720171,315,MG,Belo Horizonte,Carlos Silva,Teclado,4,150.0,Katherine Riggle,F,Cartão de Crédito
2026-02-20 17:49:58.910288,1530,PR,Cambará,Vitoria Martins,Teclado,4,150.0,David Kohl,O,Transferência Bancária
2026-02-20 22:03:52.481631,976,SP,São Paulo,Carla Santos,Cadeira Gamer,7,900.0,Derrick Shaver,M,Transferência Bancária
2026-02-21 03:37:03.447623,1861,SP,Assis,Maria Vitoria,Smartphone,1,2000.0,Daren Henderson,M,Transferência Bancária
2026-02-22 01:41:57.850304,1454,SP,Assis,Mariana Gomes,Impressora,6,1200.0,Cary Crayton,M,Transferência Bancária
2026-02-22 02:06:58.366936,1484,RJ,Rio de Janeiro,Juliana Almeida,Headset,9,300.0,Sylvia Brady,O,Transferência Bancária
2026-02-22 16:46:47.312651,609,RJ,Rio de Janeiro,Juliana Almeida,Mouse,5,100.0,Ismael Frantz,M,Transferência Bancária
2026-02-22 20:11:44.912338,472,PR,Cambará,Ana Maria,Smartphone,1,2000.0,Katrina Meyers,O,Pix
2026-02-22 20:27:46.884298,581,RJ,Rio de Janeiro,Pedro Sousa,Cadeira Gamer,7,900.0,Mary Hayes,O,Transferência Bancária
2026-02-23 00:48:00.685154,1675,MG,Belo Horizonte,João Vitor,Mouse,5,100.0,Celia Bean,F,Cartão de Crédito
2026-02-23 03:44:44.299152,437,SP,São Paulo,Carla Santos,Smartphone,1,2000.0,Nora Sanders,F,Cartão de Crédito
2026-02-23 07:04:46.885388,582,MG,Belo Horizonte,Carlos Silva,Monitor,3,800.0,Della Needels,O,Transferência Bancária
2026-02-23 14:59:43.257471,367,SP,São Paulo,Carla Santos,Headset,9,300.0,Janet Dye,F,Cartão de Crédito
2026-02-23 16:00:57.669487,1436,SP,Assis,Roberto Ferreira,Cadeira Gamer,7,900.0,Cody Berrian,M,Transferência Bancária
2026-02-23 20:47:44.915511,474,RJ,Rio de Janeiro,Juliana Almeida,Notebook,0,3500.0,Adriene Latson,F,Transferência Bancária
2026-02-23 23:02:57.877939,1459,PR,Cambará,Vitoria Martins,Mesa para Escritório,8,700.0,Randy Mckinley,M,Cartão de Crédito
2026-02-24 06:02:49.575194,796,MG,Belo Horizonte,João Vitor,Notebook,0,3500.0,Wilbur Klan,M,Transferência Bancária
2026-02-24 12:23:55.035387,1185,SP,Assis,Mariana Gomes,Mouse,5,100.0,John Kraft,M,Cartão de Crédito
2026-02-24 13:31:58.392756,1488,SP,São Paulo,Ana Oliveira,Impressora,6,1200.0,Adolph Weeks,M,Pix
2026-02-24 21:16:45.663049,516,PR,Cambará,Ana Maria,Smartphone,1,2000.0,David Glenn,O,Cartão de Crédito
2026-02-24 21:20:04.363500,1920,RJ,Rio de Janeiro,Vinicius Sanches,Teclado,4,150.0,Alberta Griffith,F,Transferência Bancária
2026-02-25 03:43:47.827334,678,RJ,Rio de Janeiro,Juliana Almeida,Notebook,0,3500.0,Walter Bartberger,M,Transferência Bancária
2026-02-25 19:05:43.896216,401,RJ,Rio de Janeiro,Pedro Sousa,Monitor,3,800.0,Jasper Coleman,M,Cartão de Crédito
2026-02-26 02:26:58.847213,1523,SP,Assis,Roberto Ferreira,Teclado,4,150.0,Matthew Hopson,M,Transferência Bancária
2026-02-26 03:24:45.502269,502,SP,Assis,Mariana Gomes,Teclado,4,150.0,Mariann Buie,F,Boleto
2026-02-26 04:05:04.616526,1941,MG,Belo Horizonte,Maria Clara,Tablet,2,1500.0,Frank Bennett,O,Cartão de Crédito
2026-02-26 06:05:59.011256,1540,SP,São Paulo,Bruno Silva,Notebook,0,3500.0,Kenyatta Griffin,F,Pix
2026-02-26 07:38:04.399113,1930,RJ,Rio de Janeiro,Vinicius Sanches,Cadeira Gamer,7,900.0,Eric Sudderth,M,Transferência Bancária
2026-02-26 16:44:02.486250,1804,PR,Cambará,Vitoria Martins,Cadeira Gamer,7,900.0,Edward Haack,M,Boleto
2026-02-26 16:47:39.881965,110,SP,Assis,Roberto Ferreira,Mesa para Escritório,8,700.0,Roberta Pyles,F,Transferência Bancária
2026-02-26 22:03:59.239869,1553,SP,São Paulo,Carla Santos,Cadeira Gamer,7,900.0,Peter Hackler,M,Transferência Bancária
2026-02-27 02:47:58.037937,1465,SP,São Paulo,Carla Santos,Tablet,2,1500.0,Susan Lynch,F,Pix
2026-02-27 15:29:47.575730,638,PR,Cambará,Beatriz Dias,Cadeira Gamer,7,900.0,Harold Frederickson,M,Pix
2026-02-28 00:47:41.756128,249,SP,Assis,Mariana Gomes,Headset,9,300.0,Dawn Lamont,O,Pix
2026-02-28 05:52:54.781970,1155,PR,Cambará,Vitoria Martins,Mesa para Escritório,8,700.0,Kenneth Shepherd,O,Cartão de Crédito
2026-02-28 07:37:04.260205,1916,SP,São Paulo,Ana Oliveira,Monitor,3,800.0,Shari Lopez,F,Pix
2026-02-28 10:24:50.184248,821,SP,Assis,Mariana Gomes,Mesa para Escritório,8,700.0,Philip Six,O,Pix
2026-02-28 22:58:41.650008,233,SP,Assis,Roberto Ferreira,Teclado,4,150.0,David Schuler,M,Transferência Bancária
2026-03-01 01:18:41.268696,209,SP,São Paulo,Carla Santos,Headset,9,300.0,Daniel Ramos,M,Pix
2026-03-01 01:26:54.568398,1123,PR,Cambará,Ana Maria,Teclado,4,150.0,Allen Harris,M,Transferência Bancária
2026-03-01 02:49:45.073883,483,RJ,Rio de Janeiro,Pedro Sousa,Notebook,0,3500.0,Eula Cahoon,F,Transferência Bancária
2026-03-01 09:09:03.890650,1895,PR,Cambará,Vitoria Martins,Impressora,6,1200.0,Tammy Wilson,O,Boleto
2026-03-01 09:12:00.159436,1629,PR,Cambará,Vitoria Martins,Impressora,6,1200.0,Madeline Townsend,F,Transferência Bancária
2026-03-01 14:22:52.372350,961,SP,Assis,Mariana Gomes,Cadeira Gamer,7,900.0,Betty Woods,F,Transferência Bancária
2026-03-01 23:20:59.252267,1554,SP,São Paulo,Ana Oliveira,Headset,9,300.0,Maureen Felps,F,Pix
2026-03-02 00:09:42.734872,316,SP,Assis,Roberto Ferreira,Mouse,5,100.0,Arthur Hunter,M,Pix
2026-03-02 01:24:55.867981,1276,PR,Cambará,Ana Maria,Impressora,6,1200.0,Sharon Brasil,O,Pix
2026-03-02 02:42:47.810045,673,RJ,Rio de Janeiro,Pedro Sousa,Impressora,6,1200.0,Harry Leggett,M,Boleto
2026-03-02 05:41:58.556832,1496,PR,Cambará,Ana Maria,Tablet,2,1500.0,Steven Kelley,M,Boleto
2026-03-02 11:47:40.359416,129,MG,Belo Horizonte,Carlos Silva,Headset,9,300.0,Emil Barrick,O,Cartão de Crédito
2026-03-02 16:13:48.354451,712,SP,São Paulo,Ana Oliveira,Smartphone,1,2000.0,Lisa Martin,O,Boleto
2026-03-02 16:17:46.956867,589,SP,Assis,Mariana Gomes,Mesa para Escritório,8,700.0,Lynda Bardwell,F,Cartão de Crédito
2026-03-03 01:19:04.872762,1951,RJ,Rio de Janeiro,Juliana Almeida,Notebook,0,3500.0,Ida Craft,F,Transferência Bancária
2026-03-03 11:55:04.878764,1954,MG,Belo Horizonte,Maria Clara,Notebook,0,3500.0,Steven Upton,M,Pix
2026-03-03 15:59:44.460734,445,PR,Cambará,Vitoria Martins,Tablet,2,1500.0,Becky Martin,F,Pix
2026-03-03 22:15:01.283657,1705,SP,Assis,Roberto Ferreira,Mouse,5,100.0,Linda Woody,F,Boleto
2026-03-04 11:20:53.006505,1020,PR,Cambará,Beatriz Dias,Cadeira Gamer,7,900.0,Madelyn Sweeney,F,Boleto
2026-03-04 19:15:41.667123,240,RJ,Rio de Janeiro,Vinicius Sanches,Mesa para Escritório,8,700.0,Mohammad Watanabe,M,Boleto
2026-03-04 19:25:42.025793,261,SP,São Paulo,Bruno Silva,Headset,9,300.0,Kyle Trice,M,Pix
2026-03-04 20:05:50.818946,869,MG,Belo Horizonte,João Vitor,Teclado,4,150.0,Victoria Green,F,Pix
2026-03-05 01:07:55.866540,1275,PR,Cambará,Ana Maria,Impressora,6,1200.0,Dennis Brock,O,Cartão de Crédito
2026-03-05 03:56:03.094034,1851,PR,Cambará,Ana Maria,Notebook,0,3500.0,John Rivas,O,Transferência Bancária
2026-03-05 08:29:39.129010,64,RJ,Rio de Janeiro,Pedro Sousa,Smartphone,1,2000.0,Michael Ramesh,M,Boleto
2026-03-05 15:04:45.105995,488,SP,Assis,Mariana Gomes,Mesa para Escritório,8,700.0,Ronald Hernandez,M,Transferência Bancária
2026-03-05 19:49:46.034234,536,MG,Belo Horizonte,Maria Clara,Impressora,6,1200.0,Emma Guy,F,Boleto
2026-03-05 21:04:05.234397,1997,SP,Assis,Roberto Ferreira,Headset,9,300.0,John Floyd,M,Cartão de Crédito
2026-03-05 21:40:49.543771,793,RJ,Rio de Janeiro,Vinicius Sanches,Impressora,6,1200.0,Eva Holland,O,Transferência Bancária
2026-03-06 12:10:01.992710,1755,SP,São Paulo,Bruno Silva,Notebook,0,3500.0,Lester Garcia,M,Boleto
2026-03-06 16:05:43.197425,359,PR,Cambará,Vitoria Martins,Notebook,0,3500.0,Tawanna Johnson,F,Pix
2026-03-06 18:58:05.169223,1993,PR,Cambará,Vitoria Martins,Tablet,2,1500.0,Gerald Heng,O,Boleto
2026-03-07 02:10:45.086495,484,MG,Belo Horizonte,Carlos Silva,Monitor,3,800.0,Linda Mcdermott,F,Cartão de Crédito
2026-03-07 04:08:45.755055,524,RJ,Rio de Janeiro,Juliana Almeida,Mouse,5,100.0,Catherine Luhnow,O,Boleto
2026-03-07 06:18:48.883850,750,SP,São Paulo,Bruno Silva,Tablet,2,1500.0,Brittany Boone,F,Transferência Bancária
2026-03-07 11:07:02.227458,1775,RJ,Rio de Janeiro,Juliana Almeida,Mesa para Escritório,8,700.0,Jeffrey Butler,M,Transferência Bancária
2026-03-07 11:19:58.855609,1525,MG,Belo Horizonte,João Vitor,Headset,9,300.0,Robert Hernandez,O,Transferência Bancária
2026-03-07 23:42:40.526824,151,SP,São Paulo,Ana Oliveira,Smartphone,1,2000.0,Von Riordan,O,Transferência Bancária
2026-03-08 05:08:50.966389,876,PR,Cambará,Vitoria Martins,Headset,9,300.0,Richard Ford,O,Transferência Bancária
2026-03-08 18:04:56.268431,1323,RJ,Rio de Janeiro,Pedro Sousa,Headset,9,300.0,Melinda Babecki,F,Cartão de Crédito
2026-03-08 18:08:45.889399,530,SP,Assis,Roberto Ferreira,Monitor,3,800.0,Ann Welch,F,Boleto
2026-03-08 19:49:45.577799,511,SP,Assis,Roberto Ferreira,Impressora,6,1200.0,Micheal Graves,M,Boleto
2026-03-09 01:02:02.350267,1787,MG,Belo Horizonte,Carlos Silva,Smartphone,1,2000.0,Janet Martinez,O,Boleto
2026-03-09 10:57:46.064485,539,SP,Assis,Maria Vitoria,Tablet,2,1500.0,Marie Trumbo,O,Boleto
2026-03-09 12:21:02.834732,1826,PR,Cambará,Beatriz Dias,Tablet,2,1500.0,Deborah Dow,O,Pix
2026-03-09 13:37:47.079138,592,SP,São Paulo,Carla Santos,Impressora,6,1200.0,Samuel Chen,O,Transferência Bancária
2026-03-09 15:41:54.901439,1170,SP,São Paulo,Ana Oliveira,Cadeira Gamer,7,900.0,Linda Guzman,F,Transferência Bancária
2026-03-09 19:13:54.890977,1163,RJ,Rio de Janeiro,Juliana Almeida,Cadeira Gamer,7,900.0,Stephen Mathis,M,Pix
2026-03-10 02:55:43.081053,348,RJ,Rio de Janeiro,Juliana Almeida,Monitor,3,800.0,Joaquin Rogers,O,Boleto
2026-03-10 03:36:01.412228,1720,RJ,Rio de Janeiro,Vinicius Sanches,Monitor,3,800.0,Margaret Laman,F,Boleto
2026-03-10 04:27:55.545165,1223,MG,Belo Horizonte,João Vitor,Tablet,2,1500.0,John Lampman,O,Pix
2026-03-10 08:34:55.912190,1281,SP,São Paulo,Ana Oliveira,Mouse,5,100.0,Margaret Jarman,O,Boleto
2026-03-10 10:32:50.198304,823,SP,São Paulo,Bruno Silva,Notebook,0,3500.0,Mark Danielson,M,Boleto
2026-03-10 13:24:42.833671,320,MG,Belo Horizonte,Carlos Silva,Notebook,0,3500.0,Michael Culbreth,M,Boleto
2026-03-10 13:24:56.460072,1341,RJ,Rio de Janeiro,Pedro Sousa,Mesa para Escritório,8,700.0,Matthew Owens,M,Pix
2026-03-10 18:18:52.620863,988,SP,São Paulo,Bruno Silva,Impressora,6,1200.0,Lisa Santiago,O,Boleto
2026-03-11 01:48:46.458497,564,MG,Belo Horizonte,João Vitor,Impressora,6,1200.0,Barbara Modzelewski,O,Pix
2026-03-11 02:16:54.784309,1157,MG,Belo Horizonte,João Vitor,Mouse,5,100.0,Stanley Gross,M,Pix
2026-03-11 03:31:56.458075,1339,SP,São Paulo,Bruno Silva,Monitor,3,800.0,Martha Wallace,O,Pix
2026-03-11 03:45:50.606284,847,MG,Belo Horizonte,Carlos Silva,Cadeira Gamer,7,900.0,Marjorie Ayala,F,Boleto
2026-03-11 05:38:56.874693,1387,MG,Belo Horizonte,Carlos Silva,Mesa para Escritório,8,700.0,Dianne Fray,O,Cartão de Crédito
2026-03-11 06:02:41.807596,253,SP,São Paulo,Carla Santos,Tablet,2,1500.0,Teodoro Strunk,O,Cartão de Crédito
2026-03-11 08:25:38.526114,36,PR,Cambará,Vitoria Martins,Tablet,2,1500.0,Alex Benjamin,O,Pix
2026-03-11 13:08:49.202509,775,MG,Belo Horizonte,Maria Clara,Monitor,3,800.0,Peggy Han,F,Pix
2026-03-11 17:58:54.592712,1130,RJ,Rio de Janeiro,Vinicius Sanches,Tablet,2,1500.0,Tamika Hall,F,Transferência Bancária
2026-03-11 18:21:44.312995,439,PR,Cambará,Beatriz Dias,Impressora,6,1200.0,David Lewis,M,Cartão de Crédito
2026-03-11 18:44:53.929877,1088,SP,Assis,Roberto Ferreira,Mouse,5,100.0,Virgen Salisbury,O,Cartão de Crédito
2026-03-11 20:18:02.098579,1763,SP,São Paulo,Bruno Silva,Mesa para Escritório,8,700.0,Christine Davis,F,Pix
2026-03-11 21:29:43.901527,404,MG,Belo Horizonte,Maria Clara,Teclado,4,150.0,Debra Green,F,Pix
2026-03-11 22:13:47.881109,679,RJ,Rio de Janeiro,Vinicius Sanches,Tablet,2,1500.0,Grace Paige,F,Cartão de Crédito
2026-03-12 02:45:01.312874,1712,MG,Belo Horizonte,João Vitor,Tablet,2,1500.0,Valerie Ungaro,O,Pix
2026-03-12 03:57:56.022047,1297,PR,Cambará,Beatriz Dias,Smartphone,1,2000.0,Rita Forman,O,Cartão de Crédito
2026-03-12 05:56:41.130614,199,SP,Assis,Mariana Gomes,Tablet,2,1500.0,Connie Allison,F,Transferência Bancária
2026-03-12 12:50:56.641844,1354,SP,São Paulo,Ana Oliveira,Tablet,2,1500.0,Helen Goldsmith,O,Pix
2026-03-12 19:48:38.543142,38,SP,São Paulo,Ana Oliveira,Cadeira Gamer,7,900.0,Vanessa West,O,Cartão de Crédito
2026-03-13 00:36:41.697818,244,SP,Assis,Maria Vitoria,Mouse,5,100.0,Murray Paige,O,Pix
2026-03-13 00:50:39.742439,103,RJ,Rio de Janeiro,Pedro Sousa,Impressora,6,1200.0,Fred Flanders,O,Transferência Bancária
2026-03-13 01:37:39.738439,100,SP,Assis,Mariana Gomes,Cadeira Gamer,7,900.0,Edna Brooks,O,Boleto
2026-03-13 04:59:41.889911,258,RJ,Rio de Janeiro,Pedro Sousa,Cadeira Gamer,7,900.0,Rhonda Page,F,Transferência Bancária
2026-03-13 07:32:50.201745,824,PR,Cambará,Beatriz Dias,Notebook,0,3500.0,Eugene Caldwell,O,Boleto
2026-03-13 11:09:56.020803,1296,SP,São Paulo,Bruno Silva,Headset,9,300.0,Darryl Perez,M,Pix
2026-03-13 16:43:44.111622,414,RJ,Rio de Janeiro,Juliana Almeida,Notebook,0,3500.0,Andrew Lopez,M,Boleto
2026-03-13 21:32:38.592968,43,RJ,Rio de Janeiro,Pedro Sousa,Mouse,5,100.0,Edward Pritts,M,Transferência Bancária
2026-03-13 22:41:48.267771,710,SP,Assis,Mariana Gomes,Mouse,5,100.0,Michael Sanchez,M,Boleto
2026-03-14 03:57:03.652426,1874,MG,Belo Horizonte,Carlos Silva,Teclado,4,150.0,Charles Yarbrough,M,Boleto
2026-03-14 07:32:01.102517,1698,SP,São Paulo,Carla Santos,Tablet,2,1500.0,Jamie Murat,F,Pix
2026-03-14 14:58:53.048675,1028,PR,Cambará,Ana Maria,Mesa para Escritório,8,700.0,Lee Robinson,M,Boleto
2026-03-14 15:38:46.487465,565,PR,Cambará,Beatriz Dias,Teclado,4,150.0,Dwayne Watson,O,Transferência Bancária
2026-03-14 16:02:02.552885,1812,SP,São Paulo,Ana Oliveira,Impressora,6,1200.0,Jenny Ottrix,O,Cartão de Crédito
2026-03-14 16:28:01.096490,1695,RJ,Rio de Janeiro,Pedro Sousa,Notebook,0,3500.0,George Ayers,O,Transferência Bancária
2026-03-14 21:05:44.121635,418,SP,Assis,Mariana Gomes,Tablet,2,1500.0,Jill Evans,F,Transferência Bancária
2026-03-15 00:24:01.100108,1697,SP,Assis,Maria Vitoria,Mouse,5,100.0,Julia Childress,O,Transferência Bancária
2026-03-15 04:23:42.229372,285,MG,Belo Horizonte,João Vitor,Impressora,6,1200.0,Harvey Carroll,M,Transferência Bancária
2026-03-15 04:36:54.566748,1122,RJ,Rio de Janeiro,Pedro Sousa,Impressora,6,1200.0,Sharon Lynch,F,Cartão de Crédito
2026-03-15 07:34:42.145229,277,SP,São Paulo,Ana Oliveira,Smartphone,1,2000.0,Graham Foster,M,Cartão de Crédito
2026-03-15 15:10:04.191876,1910,SP,São Paulo,Ana Oliveira,Mouse,5,100.0,Douglas Blakely,M,Transferência Bancária
2026-03-15 16:28:02.839335,1827,MG,Belo Horizonte,Carlos Silva,Tablet,2,1500.0,Shirley Melton,F,Pix
2026-03-15 21:29:59.090080,1547,SP,Assis,Mariana Gomes,Teclado,4,150.0,Corey Eldred,O,Cartão de Crédito
2026-03-15 23:19:05.148886,1987,SP,São Paulo,Ana Oliveira,Headset,9,300.0,David Robinson,M,Boleto
2026-03-16 06:34:03.571341,1868,PR,Cambará,Ana Maria,Notebook,0,3500.0,Ben Clark,O,Boleto
2026-03-16 09:56:38.216555,15,SP,Assis,Mariana Gomes,Cadeira Gamer,7,900.0,Bernice Taylor,O,Boleto
2026-03-16 11:32:40.991865,182,SP,São Paulo,Ana Oliveira,Mesa para Escritório,8,700.0,Michael Upchurch,O,Boleto
2026-03-16 14:29:59.347842,1557,SP,Assis,Mariana Gomes,Impressora,6,1200.0,Samuel Griffin,M,Pix
2026-03-16 16:53:47.743058,661,SP,Assis,Maria Vitoria,Mesa para Escritório,8,700.0,Barbara Adkins,F,Transferência Bancária
2026-03-16 22:43:41.491793,223,PR,Cambará,Vitoria Martins,Mouse,5,100.0,David Melendez,M,Transferência Bancária
2026-03-17 07:27:02.085287,1762,MG,Belo Horizonte,João Vitor,Tablet,2,1500.0,Latoria Dingle,F,Cartão de Crédito
2026-03-17 12:27:44.066946,409,PR,Cambará,Ana Maria,Notebook,0,3500.0,Lyle Benway,O,Boleto
2026-03-17 22:38:44.124508,421,RJ,Rio de Janeiro,Vinicius Sanches,Smartphone,1,2000.0,Edward Lewis,M,Transferência Bancária
